scope,cancer,geneA,geneB,context,contrast,nPatients,nEvents,nStudies,nStrata,nDoubleNegative,nAOnly,nBOnly,nDoubleMutant,coefficient,standardError,hazardRatio,ciLow,ciHigh,z,p,phTestP,tiesMethod,fitStatus,globalFdr,withinCancerFdr,fdrFamily,geneAFrequency,geneBFrequency,frequencyThreshold,eligibilityRule
cancer-specific,SKCM,DCC,LRP1B,DCC–LRP1B (SKCM),multiplicative A×B interaction,1181,628,11,11,641,85,265,190,0.0608551092024551,0.216210525324383,1.06274492107217,0.69564922447759,1.62355786152548,0.281462288254254,0.778355848979102,0.0003626547647281,Efron,estimated,0.9521097194108487,0.924258412908473,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.3673100120627262,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,MUC4,DCC–MUC4 (SKCM),A+B versus A−/B−,1181,628,11,11,781,204,125,71,-0.21569097568256,0.190128771345956,0.805984332151402,0.555250164499564,1.16994246054663,-1.13444679706098,0.256607178661824,0.0271591933836055,Efron,estimated,0.3709194253046783,0.4292553265172447,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.14957780458383596,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,MUC4,DCC–MUC4 (SKCM),multiplicative A×B interaction,1181,628,11,11,781,204,125,71,0.237446733924425,0.244868581372448,1.26800745321101,0.784674053019102,2.04905832582632,0.969690487009707,0.332200793678197,0.0271591933836055,Efron,estimated,0.7980325941432507,0.7824355050546039,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.14957780458383596,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,NBEA,DCC–NBEA (SKCM),A+B versus A−/B−,1181,628,11,11,795,181,111,94,-0.277131129939629,0.153609665887824,0.757955099987179,0.560906786768875,1.02422710359056,-1.80412559546877,0.0712116200500742,0.0784557442396824,Efron,estimated,0.14593697135261918,0.22188685045645434,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.15440289505428226,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,NBEA,DCC–NBEA (SKCM),multiplicative A×B interaction,1181,628,11,11,795,181,111,94,0.217648357092142,0.231838133522436,1.24314984592389,0.789191689751067,1.95823341716644,0.938794467438548,0.3478362800208,0.0784557442396824,Efron,estimated,0.8076965780825743,0.7824355050546039,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.15440289505428226,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,NF1,DCC–NF1 (SKCM),A+B versus A−/B−,1181,628,11,11,811,176,95,99,-0.0990378711529641,0.143040215064336,0.905708407152418,0.684277637443979,1.19879369703022,-0.692377812130802,0.488700095946195,0.0324962970782372,Efron,estimated,0.5972734865610191,0.6310788588519171,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.1471652593486128,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,NF1,DCC–NF1 (SKCM),multiplicative A×B interaction,1181,628,11,11,811,176,95,99,0.422834251950837,0.233324794817821,1.52628129685255,0.966113513772227,2.41124315508864,1.81221310954536,0.069953274215076,0.0324962970782372,Efron,estimated,0.5250709618794258,0.5722273287136278,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.1471652593486128,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,NRAS,DCC–NRAS (SKCM),A+B versus A−/B−,1181,628,11,11,672,181,234,94,-0.229198034660957,0.158088408654953,0.795171046483071,0.583304679965701,1.08399094826766,-1.44980923402936,0.147111723791801,0.0108266894978228,Efron,estimated,0.2478240143878538,0.31786640319299864,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.25211097708082025,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,NRAS,DCC–NRAS (SKCM),multiplicative A×B interaction,1181,628,11,11,672,181,234,94,0.0134103528961744,0.211187296234797,1.0135006749773,0.66997884500406,1.53315828677129,0.0634998086308411,0.949368511628535,0.0108266894978228,Efron,estimated,0.9920406261847768,0.9816234026443297,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.25211097708082025,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PCLO,DCC–PCLO (SKCM),A+B versus A−/B−,1181,628,11,11,575,84,331,191,-0.454406009833852,0.123109768988114,0.634824935748622,0.498726852343926,0.808062965036275,-3.69106378452974,0.0002233181227601,0.0040701157532478,Efron,estimated,0.0033524624211937904,0.012898301768343877,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.3968636911942099,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PCLO,DCC–PCLO (SKCM),multiplicative A×B interaction,1181,628,11,11,575,84,331,191,0.0312045779406411,0.212033710323332,1.03169654465312,0.680876828476478,1.56327505318526,0.147168004054907,0.882999414640786,0.0040701157532478,Efron,estimated,0.9733954365890827,0.9611058096389965,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.3968636911942099,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PLEC,DCC–PLEC (SKCM),A+B versus A−/B−,1181,628,11,11,832,208,74,67,-0.47599687804198,0.181936440025122,0.621265421809,0.434923229243381,0.887445641859539,-2.61628114728558,0.0088893329673021,0.0171432471116268,Efron,estimated,0.05095943672869924,0.06765680970240871,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.109167671893848,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PLEC,DCC–PLEC (SKCM),multiplicative A×B interaction,1181,628,11,11,832,208,74,67,0.0282527342699697,0.266684231065873,1.02865562810092,0.609913122637245,1.73489036708764,0.105940775564608,0.915629341867162,0.0171432471116268,Efron,estimated,0.9783686649641601,0.9622509624218305,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.109167671893848,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PREX2,DCC–PREX2 (SKCM),A+B versus A−/B−,1181,628,11,11,784,160,122,115,-0.482523872766048,0.148474492443779,0.617223630403106,0.461382191532742,0.825703759094817,-3.24987723361815,0.0011545483819588,0.190855081450756,Efron,estimated,0.011695668974964754,0.022288207073368326,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.19360675512665862,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PREX2,DCC–PREX2 (SKCM),multiplicative A×B interaction,1181,628,11,11,784,160,122,115,0.270427410573729,0.23150165922424,1.31052446305977,0.83251211567752,2.06300225058031,1.16814458902769,0.24274844707419,0.190855081450756,Efron,estimated,0.7488811815403923,0.7312671061239084,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.19360675512665862,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PTPRD,DCC–PTPRD (SKCM),A+B versus A−/B−,1181,628,11,11,788,169,118,106,-0.347493525391025,0.149644580730037,0.70645658794492,0.526875229782104,0.947246866885695,-2.32212569072523,0.020226168716391,0.0319552165890067,Efron,estimated,0.07012510959914776,0.1058207815059789,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.17973462002412546,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PTPRD,DCC–PTPRD (SKCM),multiplicative A×B interaction,1181,628,11,11,788,169,118,106,0.329709222767399,0.230776241754074,1.3905637253992,0.884613989166004,2.18588841921789,1.42869656018904,0.153091466917759,0.0319552165890067,Efron,estimated,0.6521434795881289,0.653834276170285,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.17973462002412546,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PTPRT,DCC–PTPRT (SKCM),A+B versus A−/B−,1181,628,11,11,767,142,139,133,-0.353175085717831,0.136334609263422,0.702454192913134,0.537736825885332,0.917627116812834,-2.59050205685803,0.009583604885544,0.0216725989610103,Efron,estimated,0.05295419817023425,0.06957697146904944,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.21109770808202655,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,PTPRT,DCC–PTPRT (SKCM),multiplicative A×B interaction,1181,628,11,11,767,142,139,133,0.181740101638352,0.224198346515709,1.19930245662802,0.772842051632542,1.86108711273631,0.810621953563862,0.417582805572946,0.0216725989610104,Efron,estimated,0.8564743633644292,0.8319159362533142,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.21109770808202655,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,RELN,DCC–RELN (SKCM),A+B versus A−/B−,1181,628,11,11,752,165,154,110,-0.29031373658279,0.147712652061211,0.748028846746028,0.55999623713144,0.999198063241376,-1.96539519487122,0.0493685152124653,0.0028275480169725,Efron,estimated,0.11255840796840212,0.17636734615754787,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.20928829915560918,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,RELN,DCC–RELN (SKCM),multiplicative A×B interaction,1181,628,11,11,752,165,154,110,0.250319963332946,0.218913964455025,1.2844363234737,0.836320369072899,1.97266111177884,1.14346274782472,0.252846512986981,0.0028275480169725,Efron,estimated,0.7559417299798983,0.7378155558658078,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.20928829915560918,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,RNF213,DCC–RNF213 (SKCM),A+B versus A−/B−,1181,628,11,11,829,210,77,65,-0.451578104420938,0.190336537294195,0.636622701378187,0.438396791313351,0.924478627445915,-2.37252453386264,0.0176669897932476,0.0302231907277973,Efron,estimated,0.0662810425694829,0.0994281751154865,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.10856453558504221,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,RNF213,DCC–RNF213 (SKCM),multiplicative A×B interaction,1181,628,11,11,829,210,77,65,-0.15760426357111,0.262690930582477,0.85418774830039,0.51044671413624,1.42940818138316,-0.599960810301471,0.548532353750669,0.0302231907277974,Efron,estimated,0.8897800131978381,0.8477819440029948,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.10856453558504221,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,ROBO2,DCC–ROBO2 (SKCM),A+B versus A−/B−,1181,628,11,11,830,202,76,73,-0.299204930391608,0.175805039682387,0.741407456945208,0.52530487194502,1.04641142043604,-1.70191327240765,0.0887716273637658,0.0162566667585572,Efron,estimated,0.16912759586429998,0.24979923048873634,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.11942098914354644,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,ROBO2,DCC–ROBO2 (SKCM),multiplicative A×B interaction,1181,628,11,11,830,202,76,73,0.0428871451111681,0.260879644936285,1.04382008800321,0.625985817891827,1.74055121534287,0.1643943709048,0.869420694657094,0.0162566667585572,Efron,estimated,0.9726606599795692,0.9571690632652251,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.11942098914354644,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,ROS1,DCC–ROS1 (SKCM),A+B versus A−/B−,1181,628,11,11,800,163,106,112,-0.245838060146482,0.140152105310395,0.782048859549364,0.594204858817811,1.02927535789468,-1.75408039431177,0.0794167325838464,0.0020456244272515,Efron,estimated,0.15632424770848755,0.23197058420166466,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.17249698431845598,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,ROS1,DCC–ROS1 (SKCM),multiplicative A×B interaction,1181,628,11,11,800,163,106,112,0.376434878718668,0.227792583231163,1.45708064937567,0.932365493876546,2.27709415752589,1.65253351702265,0.0984258383323019,0.0020456244272515,Efron,estimated,0.5690046202529822,0.5762674083004127,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.17249698431845598,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,SPEN,DCC–SPEN (SKCM),A+B versus A−/B−,1181,628,11,11,827,219,79,56,-0.260817940232811,0.199647556196753,0.770421169546522,0.52094023287506,1.1393798002693,-1.30639184972429,0.191419336070646,0.163387933817127,Efron,estimated,0.3005778106414933,0.364751805740916,A+B versus A−/B−; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.10735826296743065,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,SKCM,DCC,SPEN,DCC–SPEN (SKCM),multiplicative A×B interaction,1181,628,11,11,827,219,79,56,0.354781752131039,0.275378890408768,1.42586942735647,0.831145046217738,2.44614779709251,1.28834040838935,0.19762749274491,0.163387933817126,Efron,estimated,0.7064341329478071,0.7007421752635711,multiplicative A×B interaction; all cancer-specific frequency-eligible contexts,0.2255729794933655,0.10735826296743065,0.1,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
