scope,cancer,geneA,geneB,geneAFrequency,geneBFrequency,frequencyThreshold,nPatients,nEvents,nDoubleNegative,nBOnly,nAOnly,nDoubleMutant,nStudies,nStrata,eligible,eligibilityRule
cancer-specific,UCEC,BCOR,PLEC,0.13762376237623763,0.11782178217821782,0.1,577,124,448,38,53,38,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCOR,PPP2R1A,0.14311270125223613,0.13635460147088055,0.1,2526,516,1795,320,336,75,7,7,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCOR,PRKDC,0.13762376237623763,0.14455445544554454,0.1,577,124,440,46,44,47,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCOR,PTEN,0.14311270125223613,0.5762273901808785,0.1,2526,516,1003,1112,67,344,7,7,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCOR,RELN,0.13762376237623763,0.1,0.1,577,124,450,36,53,38,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCOR,RNF213,0.13762376237623763,0.12178217821782178,0.1,577,124,451,35,44,47,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCOR,RNF43,0.14311270125223613,0.11548399920492944,0.1,2526,516,1925,190,305,106,7,7,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCOR,TP53,0.14311270125223613,0.3808387994434506,0.1,2526,516,1227,888,317,94,7,7,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCOR,TRRAP,0.13762376237623763,0.11782178217821782,0.1,577,124,444,42,48,43,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCOR,ZFHX3,0.14512195121951219,0.19166666666666668,0.1,2491,493,1754,327,214,196,7,7,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,BIRC6,0.11188118811881188,0.11386138613861387,0.1,577,124,459,39,38,41,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,BRCA2,0.11188118811881188,0.10891089108910891,0.1,577,124,457,41,39,40,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,CREBBP,0.11188118811881188,0.10495049504950495,0.1,577,124,466,32,43,36,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,CSMD3,0.11188118811881188,0.18316831683168316,0.1,577,124,421,77,30,49,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,CTCF,0.11188118811881188,0.21287128712871287,0.1,577,124,408,90,37,42,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,CTNNB1,0.11188118811881188,0.2396039603960396,0.1,577,124,382,116,54,25,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,EP300,0.11188118811881188,0.10792079207920792,0.1,577,124,459,39,43,36,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,FAM135B,0.11188118811881188,0.10198019801980197,0.1,577,124,462,36,39,40,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,FAT1,0.11188118811881188,0.1504950495049505,0.1,577,124,435,63,36,43,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,FAT3,0.11188118811881188,0.15841584158415842,0.1,577,124,442,56,32,47,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,FAT4,0.11188118811881188,0.1702970297029703,0.1,577,124,439,59,23,56,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,FBXW7,0.11188118811881188,0.1613861386138614,0.1,577,124,429,69,47,32,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,JAK1,0.11188118811881188,0.1316831683168317,0.1,577,124,448,50,49,30,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,KMT2A,0.11188118811881188,0.11683168316831684,0.1,577,124,467,31,37,42,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,KMT2B,0.11188118811881188,0.19306930693069307,0.1,577,124,422,76,31,48,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,KMT2C,0.11188118811881188,0.15544554455445544,0.1,577,124,441,57,33,46,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,KMT2D,0.11188118811881188,0.22673267326732674,0.1,577,124,405,93,22,57,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,KRAS,0.11188118811881188,0.21287128712871287,0.1,577,124,404,94,63,16,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,LRP1B,0.11188118811881188,0.14554455445544554,0.1,577,124,440,58,36,43,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,MAP3K1,0.11188118811881188,0.10495049504950495,0.1,577,124,464,34,44,35,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,MED12,0.11188118811881188,0.14257425742574256,0.1,577,124,438,60,40,39,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,MGA,0.11188118811881188,0.12376237623762376,0.1,577,124,448,50,43,36,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,MTOR,0.11188118811881188,0.11386138613861387,0.1,577,124,464,34,48,31,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,MUC16,0.11188118811881188,0.2099009900990099,0.1,577,124,401,97,28,51,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,MUC4,0.11188118811881188,0.12376237623762376,0.1,577,124,444,54,35,44,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,NBEA,0.11188118811881188,0.11683168316831684,0.1,577,124,452,46,35,44,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,NF1,0.11188118811881188,0.11683168316831684,0.1,577,124,463,35,38,41,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,PCLO,0.11188118811881188,0.16732673267326734,0.1,577,124,435,63,33,46,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,PIK3CA,0.11188118811881188,0.44752475247524753,0.1,577,124,273,225,26,53,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,PIK3R1,0.11188118811881188,0.3099009900990099,0.1,577,124,360,138,42,37,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,PLEC,0.11188118811881188,0.11782178217821782,0.1,577,124,458,40,43,36,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,POLE,0.11188118811881188,0.12178217821782178,0.1,577,124,456,42,38,41,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,PPP2R1A,0.11188118811881188,0.13861386138613863,0.1,577,124,428,70,54,25,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,PRKDC,0.11188118811881188,0.14455445544554454,0.1,577,124,449,49,35,44,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,PTEN,0.11188118811881188,0.6396039603960396,0.1,577,124,202,296,10,69,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,RELN,0.11188118811881188,0.1,0.1,577,124,465,33,38,41,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,RNF213,0.11188118811881188,0.12178217821782178,0.1,577,124,458,40,37,42,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,RNF43,0.11188118811881188,0.1198019801980198,0.1,577,124,437,61,57,22,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,ROS1,0.11188118811881188,0.10594059405940594,0.1,577,124,467,31,36,43,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,SETD2,0.11188118811881188,0.11683168316831684,0.1,577,124,464,34,37,42,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,TP53,0.11188118811881188,0.33564356435643566,0.1,577,124,303,195,61,18,3,3,False,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,TRRAP,0.11188118811881188,0.11782178217821782,0.1,577,124,457,41,35,44,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BCORL1,ZFHX3,0.11188118811881188,0.19900990099009902,0.1,577,124,412,86,33,46,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,BRCA2,0.11386138613861387,0.10891089108910891,0.1,577,124,464,33,32,48,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,CREBBP,0.11386138613861387,0.10495049504950495,0.1,577,124,468,29,41,39,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,CSMD3,0.11386138613861387,0.18316831683168316,0.1,577,124,428,69,23,57,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,CTCF,0.11386138613861387,0.21287128712871287,0.1,577,124,409,88,36,44,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,CTNNB1,0.11386138613861387,0.2396039603960396,0.1,577,124,390,107,46,34,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,EP300,0.11386138613861387,0.10792079207920792,0.1,577,124,464,33,38,42,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,FAM135B,0.11386138613861387,0.10198019801980197,0.1,577,124,465,32,36,44,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,FAT1,0.11386138613861387,0.1504950495049505,0.1,577,124,445,52,26,54,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,FAT3,0.11386138613861387,0.15841584158415842,0.1,577,124,444,53,30,50,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,FAT4,0.11386138613861387,0.1702970297029703,0.1,577,124,439,58,23,57,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,FBXW7,0.11386138613861387,0.1613861386138614,0.1,577,124,432,65,44,36,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
cancer-specific,UCEC,BIRC6,JAK1,0.11386138613861387,0.1316831683168317,0.1,577,124,452,45,45,35,3,3,True,"both genes meet mutation-frequency threshold; n>=80; events>=20; every genotype group>=20; retained stratum n>=10, events>=2 and >=2 genotype groups"
