cancer,pair,selectionSource,omittedStudyId,omittedNJointlyAssayCovered,remainingNJointlyAssayCovered,leaveOneStudyOutOr,leaveOneStudyOutCiLow,leaveOneStudyOutCiHigh,leaveOneStudyOutP,leaveOneStudyOutNStrata,leaveOneStudyOutNInformativeStrata,leaveOneStudyOutEstimable,sameDirectionAsAllStudies,primarySpecification
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,msk_access_2021,5,3086,0.09240501718,0.07216661282,0.1183190795,7.96402435e-108,55,45,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,msk_impact_2017,73,3018,0.09492626321,0.07408882446,0.1216242195,4.027725824e-104,51,42,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,msk_impact_50k_2026,638,2453,0.09008340141,0.06845187412,0.1185507236,1.068714254e-90,46,38,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,msk_met_2021,6,3085,0.09098051207,0.07096942968,0.1166340721,2.38362033e-108,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,ntrk_msk_2019,1,3090,0.09240501718,0.07216661282,0.1183190795,7.96402435e-108,55,45,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,pan_origimed_2020,59,3032,0.09018759057,0.07033917062,0.1156368695,3.392489763e-108,53,43,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,pancan_pcawg_2020,107,2984,0.09294863352,0.07225556676,0.1195679289,1.791587201e-103,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,pog570_bcgsc_2020,12,3079,0.09255150617,0.07228093009,0.118506794,1.18731045e-107,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_broad,121,2970,0.0976295678,0.07593061374,0.125529507,1.059001112e-97,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_broad_brafresist_2012,46,3045,0.08861149814,0.0688600273,0.1140283835,2.424257516e-109,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_dfci_2015,110,2981,0.08480567425,0.06550704062,0.1097897618,5.625169753e-108,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_mskcc_2014,64,3027,0.09469705213,0.07391781985,0.1213175889,1.73553102e-104,51,41,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_tcga,2,3089,0.09240501718,0.07216661282,0.1183190795,7.96402435e-108,54,45,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_tcga_gdc,29,3062,0.09322932814,0.07280413524,0.1193848069,1.036773081e-106,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_tcga_pan_can_atlas_2018,439,2652,0.1017559795,0.07776316098,0.1331514721,1.083342729e-82,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_tcga_pub_2015,1,3090,0.09240501718,0.07216661282,0.1183190795,7.96402435e-108,55,45,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_vanderbilt_mskcc_2015,66,3025,0.09240501718,0.07216661282,0.1183190795,7.96402435e-108,52,45,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,skcm_yale,103,2988,0.09031775333,0.07043779443,0.1158085177,3.234732679e-108,54,44,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,summit_2018,1,3090,0.09240501718,0.07216661282,0.1183190795,7.96402435e-108,55,45,True,True,detailed histology + study + exact assay/panel; no burden
SKCM,BRAF-NRAS,Figure 8 displayed context; prespecified reference context,tmb_mskcc_2018,230,2861,0.09260060404,0.07147100906,0.1199769247,5.56352706e-99,47,38,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,metastatic_solid_tumors_mich_2017,1,5030,0.1591917247,0.1163377117,0.217831388,3.186111689e-46,88,33,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,msk_access_2021,4,5027,0.1591917247,0.1163377117,0.217831388,3.186111689e-46,87,33,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,msk_impact_2017,173,4858,0.1663658557,0.1214319015,0.2279269087,1.032921226e-43,79,30,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,msk_impact_50k_2026,1890,3141,0.1159705814,0.07289981788,0.1844884685,1.666123868e-34,63,22,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,msk_met_2021,42,4989,0.1591917247,0.1163377117,0.217831388,3.186111689e-46,86,33,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,pan_origimed_2020,85,4946,0.1647976344,0.1202465121,0.2258548695,7.822861579e-44,84,32,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,pancan_mimsi_msk_2024,4,5027,0.1591917247,0.1163377117,0.217831388,3.186111689e-46,88,33,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,pancan_pcawg_2020,44,4987,0.160768036,0.1174770772,0.2200119549,8.93151384e-46,86,32,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,pog570_bcgsc_2020,7,5024,0.1591917247,0.1163377117,0.217831388,3.186111689e-46,87,33,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,summit_2018,8,5023,0.1591917247,0.1163377117,0.217831388,3.186111689e-46,86,33,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,ucec_ancestry_cds_msk_2023,1657,3374,0.2148062405,0.1507727043,0.306034976,4.031634812e-25,64,23,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,ucec_ccr_msk_2022,181,4850,0.162402464,0.1177396117,0.2240075361,6.18128106e-43,86,32,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,ucec_cptac_2020,81,4950,0.1570188186,0.1143471022,0.215614641,2.619509204e-46,87,32,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,ucec_tcga,1,5030,0.1591917247,0.1163377117,0.217831388,3.186111689e-46,88,33,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,ucec_tcga_gdc,17,5014,0.152270633,0.1110170409,0.2088539334,3.213325023e-47,87,32,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,ucec_tcga_pan_can_atlas_2018,529,4502,0.1365913768,0.09779172093,0.1907851099,7.273801581e-46,85,31,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,ucec_tcga_pub,1,5030,0.1591917247,0.1163377117,0.217831388,3.186111689e-46,88,33,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,ucs_msk_2024,65,4966,0.1595828975,0.1166242737,0.2183653571,3.398551463e-46,78,32,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,AKT1-PTEN,Figure 8 displayed context,uec_cptac_gdc,241,4790,0.1621236816,0.1178035765,0.2231179129,9.487220559e-44,87,32,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,metastatic_solid_tumors_mich_2017,1,5030,0.3703724491,0.2976144245,0.4609176832,2.754334243e-20,88,42,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,msk_access_2021,4,5027,0.3703724491,0.2976144245,0.4609176832,2.754334243e-20,87,42,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,msk_impact_2017,173,4858,0.3811549899,0.3060511421,0.4746890514,4.904794161e-19,79,40,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,msk_impact_50k_2026,1890,3141,0.3569350685,0.2671157549,0.4769566781,4.904813596e-13,63,30,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,msk_met_2021,42,4989,0.3710035668,0.2981153911,0.4617126477,3.195890429e-20,86,41,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,pan_origimed_2020,85,4946,0.3578329475,0.286532131,0.4468762992,4.949008292e-21,84,41,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,pancan_mimsi_msk_2024,4,5027,0.3703724491,0.2976144245,0.4609176832,2.754334243e-20,88,42,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,pancan_pcawg_2020,44,4987,0.3701935583,0.2970928377,0.461280964,4.200505092e-20,86,41,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,pog570_bcgsc_2020,7,5024,0.3713199329,0.2983519897,0.4621336452,3.567068056e-20,87,41,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,summit_2018,8,5023,0.3703724491,0.2976144245,0.4609176832,2.754334243e-20,86,42,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,ucec_ancestry_cds_msk_2023,1657,3374,0.426994699,0.3348282526,0.5445313277,1.458405952e-12,64,30,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,ucec_ccr_msk_2022,181,4850,0.3428841035,0.2730814325,0.4305291184,1.027920479e-21,86,40,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,ucec_cptac_2020,81,4950,0.3767066938,0.3022698949,0.4694742532,2.204748494e-19,87,41,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,ucec_tcga,1,5030,0.3703724491,0.2976144245,0.4609176832,2.754334243e-20,88,42,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,ucec_tcga_gdc,17,5014,0.3673704911,0.2949920726,0.4575074731,1.65972341e-20,87,41,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,ucec_tcga_pan_can_atlas_2018,529,4502,0.3734465956,0.2954112363,0.4720956503,1.122997546e-17,85,39,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,ucec_tcga_pub,1,5030,0.3703724491,0.2976144245,0.4609176832,2.754334243e-20,88,42,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,ucs_msk_2024,65,4966,0.3558499867,0.2849017136,0.4444663088,3.719716529e-21,78,38,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,CTNNB1-TP53,Figure 8 displayed context; prespecified reference context,uec_cptac_gdc,241,4790,0.3734108846,0.2975199076,0.4686600298,1.21442377e-18,87,41,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,metastatic_solid_tumors_mich_2017,1,5030,0.2016853167,0.1746697611,0.2328792731,3.159021378e-118,88,66,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,msk_access_2021,4,5027,0.2019858338,0.1749199614,0.2332396871,6.681706696e-118,87,65,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,msk_impact_2017,173,4858,0.2015468774,0.174228055,0.2331492696,3.759797225e-115,79,58,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,msk_impact_50k_2026,1890,3141,0.2040943941,0.1695996936,0.2456049348,4.522681372e-71,63,49,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,msk_met_2021,42,4989,0.2018504904,0.1748123474,0.2330706101,4.21830318e-118,86,65,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,pan_origimed_2020,85,4946,0.2000989912,0.1731346795,0.2312627741,5.734609674e-118,84,63,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,pancan_mimsi_msk_2024,4,5027,0.2016853167,0.1746697611,0.2328792731,3.159021378e-118,88,66,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,pancan_pcawg_2020,44,4987,0.2007871358,0.1737751332,0.2319979456,8.101650751e-118,86,64,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,pog570_bcgsc_2020,7,5024,0.2018655196,0.1748234789,0.2330904765,4.395686634e-118,87,65,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,summit_2018,8,5023,0.2016853167,0.1746697611,0.2328792731,3.159021378e-118,86,66,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,ucec_ancestry_cds_msk_2023,1657,3374,0.2215731525,0.1869177897,0.2626537686,1.548305231e-74,64,46,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,ucec_ccr_msk_2022,181,4850,0.2037640096,0.1758989063,0.2360433756,9.861725488e-112,86,64,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,ucec_cptac_2020,81,4950,0.2014549083,0.1741992578,0.2329750458,4.496464983e-116,87,65,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,ucec_tcga,1,5030,0.2016853167,0.1746697611,0.2328792731,3.159021378e-118,88,66,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,ucec_tcga_gdc,17,5014,0.19984723,0.1730033491,0.2308563131,7.688459464e-119,87,65,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,ucec_tcga_pan_can_atlas_2018,529,4502,0.19378383,0.166157752,0.2260031344,1.276128509e-109,85,63,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,ucec_tcga_pub,1,5030,0.2016853167,0.1746697611,0.2328792731,3.159021378e-118,88,66,True,True,detailed histology + study + exact assay/panel; no burden
UCEC,PIK3CA-PIK3R1,Figure 8 displayed context; prespecified reference context,ucs_msk_2024,65,4966,0.2024234362,0.1751802115,0.2339034025,2.460513826e-116,78,61,True,True,detailed histology + study + exact assay/panel; no burden
